text,word_count,char_count,average_word_length,stopword_count,stopword_rate,language
jetzt foltern sie uns wieder mit schweinsteigers expertisen muss das sein,11,73,5.7272727272727275,8,0.7272727272727273,de
oh die auslosung kommt schade hätte gern geschaut,8,49,5.25,1,0.125,de
das maskottchen der ist ein bettlaken,6,37,5.333333333333333,4,0.6666666666666666,de
hat was vom esc dieser anfang der auslosung,8,43,4.5,5,0.625,de
liveblog auf wen trifft deutschland in katar alles zur wmauslosung,10,66,5.7,4,0.4,de
wieviele leute wohl finden,4,26,5.75,0,0.0,de
wmauslosung dfbteam in hammergruppe,4,35,8.0,1,0.25,de
gleich gehts los,3,16,4.666666666666667,0,0.0,de
kann dann losgehen meine vorhersage für deutschland portugal iran vereinigte arabische emirateaustralienperu,12,108,8.083333333333334,4,0.3333333333333333,de
die auslosung der endrundengruppen für die fußball in katar jetzt live mit der im ersten,15,88,4.933333333333334,9,0.6,de
der schlimmste aprilscherz dieses jahres ist wohl dass die auslosung der zur in nicht überträgt der orf schon hier der thread zur auslosung,23,139,5.086956521739131,13,0.5652173913043478,de
im liveticker auf diese gegner trifft das dfbteam in der gruppenphase in katar,13,78,5.076923076923077,7,0.5384615384615384,de
dass statt tatsächlich die auslosung zur in sendet ist,9,54,5.111111111111111,5,0.5555555555555556,de
das einzige worauf während der nicht treffen wird sind,9,54,5.111111111111111,6,0.6666666666666666,de
vor der wmauslosung führen der weltverband und sein chef ein absurdes schauspiel auf sie kumpeln mit russland nennen den ukrainekrieg nicht krieg und halten das viel kritisierte turnier in katar für einen segen warum s,35,218,5.257142857142857,17,0.4857142857142857,de
ich habe überhaupt keine angst heute abend vor der auslosung im gegenteil ich wünsche mir vor die stärkste gruppe hat unseren jungs das gewisse etwas wieder gegeben selbstverständlichkeit selbstbewusstsein,29,205,6.103448275862069,15,0.5172413793103449,de
kleine bitte die begriffe gleich bei der auslosung bitte vermeiden todesgruppen haben dort die stadien bauen müssen,17,115,5.823529411764706,6,0.35294117647058826,de
aktualisiert um 18 uhr wmgruppenauslosung in katar belgien könnte auf deutschland treffen tim cahill mitglied des vorstandes der as eupen ist bei der ziehung dabei,25,163,5.56,9,0.36,de
erst im juni komplett deshalb gibt es bei der auslosung heute drei platzhalterlose,13,82,5.384615384615385,4,0.3076923076923077,de
damit können viele wohl leben regen sich aber über die anstoßzeit des eröffnungsspiels auf die kann sich einfach ficken gehen,20,125,5.3,11,0.55,de
ich kann und will nicht verarbeiten dass die die einfach wirklich in einem land spielen will wo das mit sich tragen einer fahne gefährlich werden könnte via,27,156,4.814814814814815,18,0.6666666666666666,de
heute abend ist die auslosung für die gruppe der ich werde auch dieses event boykottieren sowie ich es schon mit gemacht habe länder denen menschenrechte am arsch vorbei gehen werde ich niemals unterstützen,33,206,5.2727272727272725,16,0.48484848484848486,de
noch 2 stunden dann zeigt sich ob wir unsere wunschgruppengegner oder eher die lieber nichtgegner bekommen bin schon gespannt,19,125,5.631578947368421,9,0.47368421052631576,de
diese einfache gruppe könnte bei der ausgelost werden katar deutschland serbien ecuador hier können sie die auslosung der fußballwm mit unserem tool simulieren via,24,163,5.833333333333333,12,0.5,de
heute freitag werden die gruppengegner der schweiz für die in ausgelost um 18 uhr ist es so weit,18,96,4.388888888888889,10,0.5555555555555556,de
gesunde mischung diese spannende gruppe könnte bei der ausgelost werden brasilien polen deutschland saudiarabien hier können sie die auslosung der fußballwm mit unserem tool simulieren via,26,188,6.269230769230769,12,0.46153846153846156,de
darf wegen des angriffskriegs nicht an der fußball in qatar teilnehmen die hat noch die chance auf die qualifikation doch rund um die auslosung stellen sich einige fragen,28,170,5.107142857142857,16,0.5714285714285714,de
mit etwas losglück ist es möglich diese gruppengegner wollen die sky user für deutschland,14,89,5.428571428571429,8,0.5714285714285714,de
bald wm auslosung warum aber waren die deutsche nicht so schlau und clever wie die aus,16,86,4.4375,9,0.5625,de
hallo ist euch eure raffgier doch so wichtig dass ihr euren sowieso schon miesen ruf noch weiter ruinieren wollt via,20,116,4.85,10,0.5,de
heute ist ja die auslosung für die fussball im november gehts ja los wenn das hier so weitergeht bringen die spieler ihren gattinnen statt den üblichen fummel und klunker speiseöl mit,31,183,4.935483870967742,14,0.45161290322580644,de
während präsident in sachen verteidigt enthüllt ein bericht bombastische zahlungen die innen aufbringen müssen um in katar zu arbeiten nach diesem illegalen prozess landen sie oft in moderner amp,29,195,5.758620689655173,11,0.3793103448275862,de
heute abend gibt es dann die auflösung des größten aprilscherzes aller zeiten oder oder,14,87,5.285714285714286,7,0.5,de
beim thema hansi flick und nationalmannschaft geht julian nagelsmann das herz auf,12,81,5.833333333333333,3,0.25,de
dass arbeitsmigrantinnen in ausgebeutet werden ist bekannt eine recherche des deckt jetzt auf dass von ihnen hohe eigentlich verbotene rekrutierungszahlungen verlangt werden auch im zusammenhang mit wmprojekten,27,210,6.814814814814815,15,0.5555555555555556,de
heute wird ausgelost gianni freut sich schon für ihn und seine läuft alles nach plan für die in,18,95,4.333333333333333,11,0.6111111111111112,de
wäre geil aber deutschland ist unter flick wm favorit mark my words,12,67,4.666666666666667,3,0.25,de
termine mannschaften bertragung alle infos zur wmauslosung 2022 amp das road to qatarspezial live,14,97,6.0,3,0.21428571428571427,de
wir ziehen mit unserem leben eine spur der verwüstung durch die erde wahre worte von robert dies geht auch an die adresse derjenigen die glauben der darf auf gar keinen fall mit zusammenarbeiten,33,194,4.909090909090909,17,0.5151515151515151,de
katarische offizielle warnen wmgäste davor sich mit der regenbogenflagge im wüstenstaat zu zeigen es gebe keinen grund für das zeigen des symbols,22,145,5.636363636363637,10,0.45454545454545453,de
why not diese spannende gruppe könnte bei der ausgelost werden spanien per aus are marokko deutschland hier können sie die auslosung der fußballwm mit unserem tool simulieren via,28,178,5.392857142857143,13,0.4642857142857143,de
vor wenigen jahren noch wurde das kleine emirat von seinen konkurrenten am golf in die ecke gedrängt nun profiliert sich vor der in den weltpolitischen krisen als verlässlicher partner für alle seiten schreibt,33,209,5.363636363636363,17,0.5151515151515151,de
lise klaveness hat mehr courage als alle fifafunktionäre zusammen,9,65,6.333333333333333,3,0.3333333333333333,de
mir fällt gerade auf die gruppen für die am 1 april auslosen zu lassen passt irgendwie ins bild,18,95,4.333333333333333,8,0.4444444444444444,de
heute abend werden in doha die gruppen der ausgelost aus protest gegen die ausrichtung in katar haben demonstranten 6500 mit sand gefüllte fussbälle vor der fifazentrale in zürich abgeladen,29,189,5.551724137931035,13,0.4482758620689655,de
menschenrechte zum beispiel,3,27,8.333333333333334,1,0.3333333333333333,de
auch nationalmannschaftskapitän manuel neuer meinte dass es einen regen austausch innerhalb der mannschaft gab und daher sei man zum schluss gekommen,21,149,6.142857142857143,8,0.38095238095238093,de
die wm zu boykottieren um ein klares zeichen für menschenrechte in die welt zu senden dieses signal senden wir in form des boykotts klasse dfb,25,142,4.72,12,0.48,de
neupräsident bernd neuendorf erklärte im verbandsstatement dass man die entwicklung in katar genau beobachtet hatte und aufgrund der entwicklungen in den vergangenen wochen und monaten,25,184,6.4,11,0.44,de
der dfb hat jetzt doch als erster fußballverband weltweit den boykott der winterwm in katar angekündigt,16,103,5.5,8,0.5,de
bei der auslosung am freitag wird erst richtig auffallen wer oder was bei der alles fehlt eine rein sportliche vermisstenanzeige der szsportredaktion,22,149,5.818181818181818,11,0.5,de
die auslosung für die gruppen der fußballwm 2022 überträgt heute ab 1755 uhr live innerhalb der ard liegt die federführung für die fifa fußballwm beim südwestrundfunk hier eindrücke unseres kollegen aus,31,202,5.548387096774194,11,0.3548387096774194,de
mein tipp für heute abend diese spannende gruppe könnte bei der ausgelost werden belgien ghana südkorea deutschland hier können sie die auslosung der fußballwm mit unserem tool simulieren via,29,191,5.620689655172414,14,0.4827586206896552,de
aha die nimmt rücksicht auf die wichtigsten märkte damit der dt zuschauer zur primetime sponsorenwerbung während den spielen der schauen kann gut daß die prioritäten bei der in auch richtig gesetzt sind who cares about,35,218,5.257142857142857,17,0.4857142857142857,de
heute abend zeigt sich der weg des ersten offiziellen egalweltmeisters bei der ersten offiziellen egalweltmeisterschaft im fußball mein favorit wäre ja tschechien gewesen,23,170,6.434782608695652,9,0.391304347826087,de
fifapräsident infantino es wird einfach die beste wm der geschichte,10,67,5.8,4,0.4,de
der präsident gianni betitelt die gastgeber der als seine katarischen brüder fast so als hätten vetternwirtschaft und korruption eine rolle bei der vergabe gespielt dafür müssen minderheiten und gastarbeiterinnen jetzt bezahlen,31,227,6.354838709677419,13,0.41935483870967744,de
heute ab 1730 uhr bei auf die gruppenauslosung der mit michael und weiteren spannenden gästen alle 64 spiele der fifa wm 2022 live nur bei,25,138,4.56,10,0.4,de
gypten erhebt nach wmaus rassismusvorwürfe gegen senegals fans auf den tribünen seien schmähplakate insbesondere gegen den starstürmer zu sehen gewesen,20,151,6.6,8,0.4,de
deutschland ist oben mit dabei der lostopf zeigt es klipp und klar im fußball sind wir hach juchhei gar so gut wie die usa,24,122,4.125,11,0.4583333333333333,de
es ist soweit heute um 1900 uhr ortszeit 1800 uhr mesz findet in doha die endrundenauslosung für die fifa fussballweltmeisterschaft katar 2022 statt,23,148,5.478260869565218,7,0.30434782608695654,de
diese spannende gruppe könnte bei der ausgelost werden spanien tunesien saudiarabien deutschland hier können sie die auslosung der fußballwm mit unserem tool simulieren via,24,172,6.208333333333333,12,0.5,de
allerhöchsten respekt vor der norwegischen fußballpräsidentin klaveness die sich mit fifaboss infantino anlegt via,14,114,7.214285714285714,5,0.35714285714285715,de
bahnt sich hier eine echte sensation an ber umwege könnte nun doch noch an der teilnehmen alle hintergründe,18,107,5.0,11,0.6111111111111112,de
ich habe heute im morgengrauen die protestaktion der in gegen die und die in begleitet trotz des strömenden regens eine sehr gelungene und auch emotionale aktion mehr zur aktion,29,177,5.137931034482759,17,0.5862068965517241,de
gesucht wird ein team das katar in der vorrunde so dermaßen humorlos demoliert dass die schon wegen des torverhältnisses nicht mehr ins achtelfinale kommen können,25,162,5.52,12,0.48,de
vor der zentrale in appellieren ein künstler und die ans protest made in erinnert an tote arbeitsmigranten in,18,109,5.111111111111111,9,0.5,de
die zahl soll symbolisch für die 6500 auf den wmbaustellen verstorbenen gastarbeiter stehen,13,91,6.076923076923077,6,0.46153846153846156,de
der deutsche künstler volkerjohannes trieb am morgen der wmauslosung in katar mit einem künstlerischen protest vor der fifazentrale in zürich für aufsehen er lud 6500 mit sand gefüllte fußbälle vor dem fifaheadquarter ab,33,220,5.696969696969697,14,0.42424242424242425,de
du bist ein fleck der schande mehr unter,8,40,4.125,5,0.625,de
wer die auslosung heute mal eigen durchführen möchte mein ergebnis war folgendes freue mich auf eure ergebnisse als kommentar,19,125,5.631578947368421,7,0.3684210526315789,de
welche moralischen konflikte spätestens beim anpfiff der ist offiziell einer der begründerstaaten der modernen demokratie einer ganz modernen auslegung der demokratie,21,166,6.9523809523809526,8,0.38095238095238093,de
die nati hat sich souverän für die qualifiziert und ist in lostopf 2 gelandet heute ab 18 uhr steigt in die auslosung folgende gruppenszenarien sorgen auf der nauredaktion für kopfschmerzen,30,189,5.333333333333333,13,0.43333333333333335,de
guten morgen den gibt es jetzt auch als podcast heute mit putins gasdekret den wegfallenden coronaregeln der ungarnwahl und der auslosung der gruppen für die in qatar,27,166,5.185185185185185,14,0.5185185185185185,de
den frühdenker gibt es nun auch als podcast präsentiert von heute mit putins gasdekret den wegfallenden coronaregeln der ungarnwahl und der auslosung der gruppen für die in qatar,28,178,5.392857142857143,15,0.5357142857142857,de
warum wird die auslosung zur live übertragen sie hat keinen nachrichtenwert das ergebnis kann man in der verkünden auch medien täten haltung und konsequenz gut,25,159,5.4,13,0.52,de
diese einfache gruppe könnte bei der ausgelost werden katar deutschland tunesien cri nzl hier können sie die auslosung der fußballwm mit unserem tool simulieren via,25,164,5.6,12,0.48,de
autsch diese spannende gruppe könnte bei der ausgelost werden brasilien iran ghana deutschland hier können sie die auslosung der fußballwm mit unserem tool simulieren via,25,170,5.84,12,0.48,de
todeszahlen in katar totaler blödsinn der shitstorm lässt nicht lange auf sich warten,13,85,5.615384615384615,5,0.38461538461538464,de
schlaflose nächte england fürchtet deutschland,5,46,8.4,0,0.0,de
die dfbauswahl könnte gleich in der wmvorrunde in katar auf ein topteam treffen welche gruppengegner wünscht ihr euch für die auslosung am freitag,23,146,5.391304347826087,13,0.5652173913043478,de
diese spannende gruppe könnte bei der ausgelost werden england deutschland südkorea kanada hier können sie die auslosung der fußballwm mit unserem tool simulieren südkorea ein alter bekannter,27,191,6.111111111111111,13,0.48148148148148145,de
bin ich auch außerdem noch fußballexperte für die kommende,9,58,5.555555555555555,6,0.6666666666666666,de
weiter senegal peru,3,19,5.666666666666667,1,0.3333333333333333,de
morgen ist wm auslosung meine wunschgruppe wäre mit brasilien süd korea kanada aber overall hab ich absolut kein bock auf wm im winter digga,24,140,4.875,9,0.375,de
diese schwere gruppe könnte bei der ausgelost werden argentinien schweiz senegal wls sct ukr hier können sie die auslosung der fußballwm mit unserem tool simulieren via,26,168,5.5,12,0.46153846153846156,de
und wann beenden wir unsere geschäfte mit saudi arabien oder katar ach stimmt die todesopfer unter den arbeitern der und die 400000 kriegstote im jemen interessieren scheinbar niemanden,28,185,5.642857142857143,12,0.42857142857142855,de
diese einfache gruppe könnte bei der ausgelost werden katar ecuador marokko deutschland hier können sie die auslosung der fußballwm mit unserem tool simulieren via,24,163,5.833333333333333,12,0.5,de
diese einfache gruppe könnte bei der ausgelost werden katar kanada polen deutschland hier können sie die auslosung der fußballwm mit unserem tool simulieren via,24,160,5.708333333333333,12,0.5,de
diese einfache gruppe könnte bei der ausgelost werden argentinien ghana deutschland südkorea hier können sie die auslosung der fußballwm mit unserem tool simulieren via,24,168,6.041666666666667,12,0.5,de
